"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3JVP4ZJHDPC70806WDTJ79TAUY10IV","31OMQ2YLPNP5BQZ3QT6R4M6Q7J266H","Understanding and improving news overviews","We are researchers creating new technologies to generate overviews of news articles. In this study, we are interested in how people understand and improve automatically generated overviews.","news overview","$3.00","Tue Aug 18 22:58:32 PDT 2015","10","BatchId:2061882;","3600","259200","Tue Aug 25 22:58:32 PDT 2015","","","30LSNF239VFGI20D122ZFGI9DQZI2Q","A3RR85PK3AV9TU","Approved","Tue Aug 18 22:58:55 PDT 2015","Tue Aug 18 23:32:02 PDT 2015","Fri Aug 21 23:32:02 PDT 2015","Wed Aug 19 17:58:15 PDT 2015","","","1987","100% (1/1)","0% (0/0)","0% (0/0)","0ALZ05HS"
"3JVP4ZJHDPC70806WDTJ79TAUY10IV","31OMQ2YLPNP5BQZ3QT6R4M6Q7J266H","Understanding and improving news overviews","We are researchers creating new technologies to generate overviews of news articles. In this study, we are interested in how people understand and improve automatically generated overviews.","news overview","$3.00","Tue Aug 18 22:58:32 PDT 2015","10","BatchId:2061882;","3600","259200","Tue Aug 25 22:58:32 PDT 2015","","","32SVAV9L3GTQX2DYTEORHSZI6WUA3P","A2CY1G4VJV3G85","Approved","Tue Aug 18 22:58:52 PDT 2015","Tue Aug 18 23:57:46 PDT 2015","Fri Aug 21 23:57:46 PDT 2015","Wed Aug 19 17:58:15 PDT 2015","","","3534","100% (3/3)","100% (1/1)","0% (0/0)","KV3J4I3O"
"3JVP4ZJHDPC70806WDTJ79TAUY10IV","31OMQ2YLPNP5BQZ3QT6R4M6Q7J266H","Understanding and improving news overviews","We are researchers creating new technologies to generate overviews of news articles. In this study, we are interested in how people understand and improve automatically generated overviews.","news overview","$3.00","Tue Aug 18 22:58:32 PDT 2015","10","BatchId:2061882;","3600","259200","Tue Aug 25 22:58:32 PDT 2015","","","3483FV8BEF30PI5CZ1TAIDS44Z826K","A3QHOBV7KJ98YH","Approved","Wed Aug 19 01:11:29 PDT 2015","Wed Aug 19 02:05:12 PDT 2015","Sat Aug 22 02:05:12 PDT 2015","Wed Aug 19 17:58:16 PDT 2015","","","3223","100% (1/1)","0% (0/0)","0% (0/0)","2FI4Q7O2"
"3JVP4ZJHDPC70806WDTJ79TAUY10IV","31OMQ2YLPNP5BQZ3QT6R4M6Q7J266H","Understanding and improving news overviews","We are researchers creating new technologies to generate overviews of news articles. In this study, we are interested in how people understand and improve automatically generated overviews.","news overview","$3.00","Tue Aug 18 22:58:32 PDT 2015","10","BatchId:2061882;","3600","259200","Tue Aug 25 22:58:32 PDT 2015","","","39GXDJN2OUYWQNM2GQAJ4WL67SP8VI","A3MYTEE8WSEQ2Z","Approved","Wed Aug 19 00:14:45 PDT 2015","Wed Aug 19 00:34:38 PDT 2015","Sat Aug 22 00:34:38 PDT 2015","Wed Aug 19 17:58:16 PDT 2015","","","1193","100% (1/1)","0% (0/0)","0% (0/0)","C9A3ZNG5"
"3JVP4ZJHDPC70806WDTJ79TAUY10IV","31OMQ2YLPNP5BQZ3QT6R4M6Q7J266H","Understanding and improving news overviews","We are researchers creating new technologies to generate overviews of news articles. In this study, we are interested in how people understand and improve automatically generated overviews.","news overview","$3.00","Tue Aug 18 22:58:32 PDT 2015","10","BatchId:2061882;","3600","259200","Tue Aug 25 22:58:32 PDT 2015","","","3CP1TO84PUL46E5YUIJ5Q7E484V525","AGFWV1U4CJXP5","Approved","Tue Aug 18 23:52:32 PDT 2015","Wed Aug 19 00:17:41 PDT 2015","Sat Aug 22 00:17:41 PDT 2015","Wed Aug 19 17:58:16 PDT 2015","","","1509","100% (1/1)","0% (0/0)","0% (0/0)","SZE0K1N9"
"3JVP4ZJHDPC70806WDTJ79TAUY10IV","31OMQ2YLPNP5BQZ3QT6R4M6Q7J266H","Understanding and improving news overviews","We are researchers creating new technologies to generate overviews of news articles. In this study, we are interested in how people understand and improve automatically generated overviews.","news overview","$3.00","Tue Aug 18 22:58:32 PDT 2015","10","BatchId:2061882;","3600","259200","Tue Aug 25 22:58:32 PDT 2015","","","3DOCMVPBTOY4LP0XK1DBCCHOAKKNN2","A2FUPODRRCESB","Approved","Tue Aug 18 23:59:03 PDT 2015","Wed Aug 19 00:24:44 PDT 2015","Sat Aug 22 00:24:44 PDT 2015","Wed Aug 19 17:58:16 PDT 2015","","","1541","100% (1/1)","0% (0/0)","0% (0/0)","GNZ5T0UE"
"3JVP4ZJHDPC70806WDTJ79TAUY10IV","31OMQ2YLPNP5BQZ3QT6R4M6Q7J266H","Understanding and improving news overviews","We are researchers creating new technologies to generate overviews of news articles. In this study, we are interested in how people understand and improve automatically generated overviews.","news overview","$3.00","Tue Aug 18 22:58:32 PDT 2015","10","BatchId:2061882;","3600","259200","Tue Aug 25 22:58:32 PDT 2015","","","3G5F9DBFOQHPJYNVJU4PH9E5ABDVHI","A1P3Z24Y6GRNVA","Approved","Tue Aug 18 23:44:40 PDT 2015","Wed Aug 19 00:34:26 PDT 2015","Sat Aug 22 00:34:26 PDT 2015","Wed Aug 19 17:58:16 PDT 2015","","","2986","100% (1/1)","0% (0/0)","0% (0/0)","3EUVGX9G"
"3JVP4ZJHDPC70806WDTJ79TAUY10IV","31OMQ2YLPNP5BQZ3QT6R4M6Q7J266H","Understanding and improving news overviews","We are researchers creating new technologies to generate overviews of news articles. In this study, we are interested in how people understand and improve automatically generated overviews.","news overview","$3.00","Tue Aug 18 22:58:32 PDT 2015","10","BatchId:2061882;","3600","259200","Tue Aug 25 22:58:32 PDT 2015","","","3JC6VJ2SAC3TBH027XCKWPX2KSLA5F","A2ALWT2BUSXD83","Approved","Tue Aug 18 22:58:55 PDT 2015","Tue Aug 18 23:25:57 PDT 2015","Fri Aug 21 23:25:57 PDT 2015","Wed Aug 19 17:58:16 PDT 2015","","","1622","100% (1/1)","0% (0/0)","0% (0/0)","YRP7E3PB"
"3JVP4ZJHDPC70806WDTJ79TAUY10IV","31OMQ2YLPNP5BQZ3QT6R4M6Q7J266H","Understanding and improving news overviews","We are researchers creating new technologies to generate overviews of news articles. In this study, we are interested in how people understand and improve automatically generated overviews.","news overview","$3.00","Tue Aug 18 22:58:32 PDT 2015","10","BatchId:2061882;","3600","259200","Tue Aug 25 22:58:32 PDT 2015","","","3LEP4MGT3HKTY4KNSHUZPC50FR4DBL","A4YG74WC1EK5V","Approved","Tue Aug 18 23:17:27 PDT 2015","Tue Aug 18 23:50:16 PDT 2015","Fri Aug 21 23:50:16 PDT 2015","Wed Aug 19 17:58:16 PDT 2015","","","1969","100% (3/3)","100% (1/1)","0% (0/0)","K2Y0DD7M"
"3JVP4ZJHDPC70806WDTJ79TAUY10IV","31OMQ2YLPNP5BQZ3QT6R4M6Q7J266H","Understanding and improving news overviews","We are researchers creating new technologies to generate overviews of news articles. In this study, we are interested in how people understand and improve automatically generated overviews.","news overview","$3.00","Tue Aug 18 22:58:32 PDT 2015","10","BatchId:2061882;","3600","259200","Tue Aug 25 22:58:32 PDT 2015","","","3UWN2HHPUZP112S2SXUXB6RUXJUNSG","A3JVVAT09S6HMK","Approved","Wed Aug 19 00:00:15 PDT 2015","Wed Aug 19 00:28:37 PDT 2015","Sat Aug 22 00:28:37 PDT 2015","Wed Aug 19 17:58:16 PDT 2015","","","1702","100% (2/2)","100% (1/1)","0% (0/0)","PHY1C15L"
